OrderNumber,OrderDate,Channel,Order Quantity,Unit Price,Line Total,Unit Cost,Product Name,Product Sales,District,SubDistrict,Total Unit Cost,District Sales,SubDistrict Sales,SchoolCustomer,centroid_lat,centroid_long,rentabel,Category,Warehouse Name
SO - 0003136,2015-05-23,Distributor,10,1876.0,18760.0,1557.08,Product 11,20621809.4,ВАО,Косино-Ухтомский,15570.8,12387402.2,749890.8,ГБОУ школа № 1947,55.78198772024949,37.732421091813016,0.2,Household materials,Север
SO - 0007900,2016-12-08,Distributor,12,2224.4,26692.8,1557.08,Product 5,17047098.1,ЮЗАО,Южное Бутово,18684.96,14198700.3,1269777.3,ГБОУ школа № 1207,55.60673231755776,37.70774962474483,0.43,Household materials,Север
SO - 0003826,2015-08-13,Wholesale,5,897.8,4489.0,619.482,Product 11,20621809.4,ВАО,Восточное Измайлово,3097.41,12387402.2,756959.3,ГБОУ школа № 1207,55.60673231755776,37.70774962474483,0.45,Household materials,Запад
SO - 0005491,2016-02-28,Wholesale,7,1045.2,7316.4,616.668,Product 1,25571548.3,ВАО,Косино-Ухтомский,4316.676,12387402.2,749890.8,ГБОУ школа № 1207,55.60673231755776,37.70774962474483,0.69,Printed products,Запад
SO - 0001329,2014-10-26,Wholesale,5,3932.9,19664.5,1691.147,Product 2,22913892.8,ВАО,Косино-Ухтомский,8455.735,12387402.2,749890.8,ГБОУ школа № 1207,55.60673231755776,37.70774962474483,1.33,Household materials,Восток
SO - 0003338,2015-06-14,Wholesale,12,2881.0,34572.0,2074.32,Product 5,17047098.1,ЮАО,Царицыно,24891.840000000004,11968129.6,545989.7,ГБОУ школа № 1207,55.60673231755776,37.70774962474483,0.39,Household materials,Юг
SO - 0007951,2016-12-15,Distributor,7,167.5,1172.5,135.675,Product 7,25715986.9,ЮАО,Царицыно,949.7250000000001,11968129.6,545989.7,ГБОУ школа № 1207,55.60673231755776,37.70774962474483,0.23,IT technology,Восток
SO - 000481,2014-07-16,Wholesale,7,958.1,6706.7,536.536,Product 7,25715986.9,ЦАО,Замоскворечье,3755.7519999999995,12422885.4,1432647.6,ГБОУ школа № 1207,55.60673231755776,37.70774962474483,0.79,IT technology,Север
SO - 0007380,2016-10-10,Wholesale,10,1112.2,11122.0,600.588,Product 7,25715986.9,ЦАО,Хамовники,6005.879999999999,12422885.4,1238039.4,ГБОУ школа № 1207,55.60673231755776,37.70774962474483,0.85,IT technology,Восток
SO - 000231,2014-06-16,Export,8,3999.9,31999.2,2359.941,Product 5,17047098.1,ЦАО,Тверской,18879.528,12422885.4,1363979.3,ГБОУ школа № 1207,55.60673231755776,37.70774962474483,0.69,Household materials,Север
SO - 0002886,2015-04-26,Export,6,2760.4,16562.4,2153.112,Product 3,3066281.8,ЦАО,Красносельский,12918.672,12422885.4,1109761.2,ГБОУ школа № 1207,55.60673231755776,37.70774962474483,0.28,IT technology,Запад
SO - 000367,2014-07-02,Distributor,6,3953.0,23718.0,2095.09,Product 7,25715986.9,ЮЗАО,Южное Бутово,12570.54,14198700.3,1269777.3,ГБОУ школа № 1798,55.75133925787874,37.81340159686003,0.89,IT technology,Север
SO - 0006121,2016-05-17,Distributor,10,1038.5,10385.0,571.175,Product 2,22913892.8,ЮЗАО,Южное Бутово,5711.75,14198700.3,1269777.3,ГБОУ школа № 1798,55.75133925787874,37.81340159686003,0.82,Household materials,Север
SO - 0001222,2014-10-12,Export,6,1051.9,6311.4,820.482,Product 5,17047098.1,ЮЗАО,Зюзино,4922.892,14198700.3,694669.4,ГБОУ школа № 1798,55.75133925787874,37.81340159686003,0.28,Household materials,Север
SO - 0003709,2015-08-01,Export,9,3919.5,35275.5,1606.995,Product 9,9261644.49999999,ЮВАО,Выхино-Жулебино,14462.954999999998,12250166.1,1213189.1,ГБОУ школа № 1798,55.75133925787874,37.81340159686003,1.44,Household materials,Запад
SO - 0001356,2014-10-30,Wholesale,9,2633.1,23697.9,1132.233,Product 13,11774660.4,ЮВАО,Марьино,10190.097,12250166.1,878825.6,ГБОУ школа № 1798,55.75133925787874,37.81340159686003,1.33,Printed products,Север
SO - 0001368,2014-10-31,Wholesale,12,2418.7,29024.4,1330.285,Product 7,25715986.9,ЮВАО,Лефортово,15963.420000000002,12250166.1,915628.7,ГБОУ школа № 1798,55.75133925787874,37.81340159686003,0.82,IT technology,Восток
SO - 0006218,2016-05-28,Distributor,7,1078.7,7550.9,474.628,Product 13,11774660.4,ЮВАО,Лефортово,3322.3959999999997,12250166.1,915628.7,ГБОУ школа № 1798,55.75133925787874,37.81340159686003,1.27,Printed products,Юг
SO - 0002760,2015-04-10,Wholesale,10,3738.6,37386.0,2766.564,Product 11,20621809.4,ЮВАО,Капотня,27665.64,12250166.1,1098304.2,ГБОУ школа № 1798,55.75133925787874,37.81340159686003,0.35,Household materials,Восток
SO - 0002374,2015-02-18,Wholesale,8,2525.9,20207.2,1591.317,Product 6,3341216.3,ВАО,Измайлово,12730.536,12387402.2,715178.1,ГБОУ школа № 1798,55.75133925787874,37.81340159686003,0.59,Household materials,Запад
SO - 0003428,2015-06-27,Distributor,7,4020.0,28140.0,2251.2,Product 1,25571548.3,ВАО,Преображенское,15758.399999999998,12387402.2,773816.5,ГБОУ школа № 1798,55.75133925787874,37.81340159686003,0.79,Printed products,Север
SO - 0003843,2015-08-15,Wholesale,8,1976.5,15812.0,1620.73,Product 1,25571548.3,ЮАО,Нагорный,12965.84,11968129.6,849499.7,ГБОУ школа № 1798,55.75133925787874,37.81340159686003,0.22,Printed products,Север
SO - 0003035,2015-05-11,Wholesale,12,4006.6,48079.2,1843.036,Product 5,17047098.1,ЮАО,Нагорный,22116.432,11968129.6,849499.7,ГБОУ школа № 1798,55.75133925787874,37.81340159686003,1.17,Household materials,Север
SO - 0001665,2014-12-05,Export,6,824.1,4944.6,659.28,Product 8,3215604.7,ЮАО,Орехово-Борисово Южное,3955.68,11968129.6,865780.7,ГБОУ школа № 1798,55.75133925787874,37.81340159686003,0.25,Household materials,Юг
SO - 000422,2014-07-10,Export,6,897.8,5386.8,368.098,Product 7,25715986.9,ЮЗАО,Южное Бутово,2208.588,14198700.3,1269777.3,ГБОУ школа № 1619,55.79646997622004,37.40519221767082,1.44,IT technology,Север
SO - 0001778,2014-12-17,Wholesale,10,884.4,8844.0,610.236,Product 9,9261644.49999999,ВАО,Ивановское,6102.36,12387402.2,956679.6,ГБОУ школа № 1619,55.79646997622004,37.40519221767082,0.45,Household materials,Запад
SO - 000655,2014-08-05,Wholesale,7,5969.7,41787.9,3343.032,Product 13,11774660.4,ВАО,Ивановское,23401.224000000002,12387402.2,956679.6,ГБОУ школа № 1619,55.79646997622004,37.40519221767082,0.79,Printed products,Запад
SO - 0001038,2014-09-18,Wholesale,10,2961.4,29614.0,1184.56,Product 11,20621809.4,ВАО,Ивановское,11845.599999999999,12387402.2,956679.6,ГБОУ школа № 1619,55.79646997622004,37.40519221767082,1.5,Household materials,Юг
SO - 0004580,2015-11-17,Export,5,1232.8,6164.0,628.728,Product 7,25715986.9,ВАО,Новогиреево,3143.64,12387402.2,843114.6,ГБОУ школа № 1619,55.79646997622004,37.40519221767082,0.96,IT technology,Восток
SO - 0003470,2015-07-02,Wholesale,6,5782.1,34692.6,3700.544,Product 2,22913892.8,ЦАО,Таганский,22203.264,12422885.4,1308061.1,ГБОУ школа № 1619,55.79646997622004,37.40519221767082,0.56,Household materials,Восток
SO - 0005737,2016-03-31,Distributor,11,3564.4,39208.4,1639.624,Product 8,3215604.7,ЦАО,Тверской,18035.864,12422885.4,1363979.3,ГБОУ школа № 1619,55.79646997622004,37.40519221767082,1.17,Household materials,Север
SO - 0005391,2016-02-19,Export,8,1829.1,14632.8,786.513,Product 11,20621809.4,ЮЗАО,Южное Бутово,6292.104,14198700.3,1269777.3,ГБУ «Лаборатория путешествий»,55.73956267825235,37.67642499112722,1.33,Household materials,Запад
SO - 0006577,2016-07-08,Wholesale,9,6478.9,58310.1,5183.12,Product 11,20621809.4,ЮЗАО,Коньково,46648.08,14198700.3,1136996.7,ГБУ «Лаборатория путешествий»,55.73956267825235,37.67642499112722,0.25,Household materials,Юг
SO - 0004395,2015-10-25,Distributor,12,2626.4,31516.8,1785.952,Product 3,3066281.8,ЮЗАО,Коньково,21431.424,14198700.3,1136996.7,ГБУ «Лаборатория путешествий»,55.73956267825235,37.67642499112722,0.47,IT technology,Запад
SO - 0006168,2016-05-22,Wholesale,6,3946.3,23677.8,2525.632,Product 7,25715986.9,ЦАО,Таганский,15153.792000000001,12422885.4,1308061.1,ГБУ «Лаборатория путешествий»,55.73956267825235,37.67642499112722,0.56,IT technology,Север
SO - 0002340,2015-02-15,Export,5,3289.7,16448.5,1776.438,Product 2,22913892.8,ЦАО,Таганский,8882.19,12422885.4,1308061.1,ГБУ «Лаборатория путешествий»,55.73956267825235,37.67642499112722,0.85,Household materials,Север
SO - 0003946,2015-08-28,Export,10,1809.0,18090.0,1175.85,Product 13,11774660.4,ЮЗАО,Южное Бутово,11758.5,14198700.3,1269777.3,ГБОУ школа № 687,55.702828117388776,37.73984614149942,0.54,Printed products,Восток
SO - 0007605,2016-11-03,Wholesale,7,1835.8,12850.6,1193.27,Product 11,20621809.4,ЮЗАО,Тёплый Стан,8352.89,14198700.3,1638773.1,ГБОУ школа № 687,55.702828117388776,37.73984614149942,0.54,Household materials,Восток
SO - 0002793,2015-04-15,Wholesale,7,1051.9,7363.3,841.52,Product 2,22913892.8,ЮВАО,Выхино-Жулебино,5890.639999999999,12250166.1,1213189.1,ГБОУ школа № 687,55.702828117388776,37.73984614149942,0.25,Household materials,Север
SO - 0002446,2015-02-28,Export,8,1715.2,13721.6,891.904,Product 11,20621809.4,ЮВАО,Кузьминки,7135.232,12250166.1,1034453.2,ГБОУ школа № 687,55.702828117388776,37.73984614149942,0.92,Household materials,Восток
SO - 0007877,2016-12-06,Export,8,2499.1,19992.8,999.64,Product 7,25715986.9,САО,Коптево,7997.12,13554026.3,935963.2,ГБОУ школа № 687,55.702828117388776,37.73984614149942,1.5,IT technology,Восток
SO - 0001428,2014-11-07,Wholesale,11,2512.5,27637.5,2060.25,Product 7,25715986.9,ЗАО,Ново-Переделкино,22662.75,12577179.7,783008.9,ГБОУ школа № 687,55.702828117388776,37.73984614149942,0.22,IT technology,Север
SO - 0005864,2016-04-15,Wholesale,5,911.2,4556.0,492.048,Product 1,25571548.3,ЗАО,Филёвский Парк,2460.24,12577179.7,971868.5,ГБОУ школа № 687,55.702828117388776,37.73984614149942,0.85,Printed products,Восток
SO - 0001893,2014-12-29,Wholesale,5,3999.9,19999.5,1679.958,Product 7,25715986.9,ЮЗАО,Коньково,8399.79,14198700.3,1136996.7,ГБПОУ МАДК им. А.А. Николаева,55.78123395800491,37.69431795962374,1.38,IT technology,Север
SO - 0006679,2016-07-19,Wholesale,8,1929.6,15436.8,1234.944,Product 2,22913892.8,ЮЗАО,Ломоносовский,9879.552,14198700.3,1398497.7,ГБПОУ МАДК им. А.А. Николаева,55.78123395800491,37.69431795962374,0.56,Household materials,Север
SO - 0004950,2015-12-31,Distributor,9,3825.7,34431.3,3098.817,Product 2,22913892.8,ЮЗАО,Тёплый Стан,27889.353,14198700.3,1638773.1,ГБПОУ МАДК им. А.А. Николаева,55.78123395800491,37.69431795962374,0.23,Household materials,Север
SO - 0002513,2015-03-10,Export,8,1882.7,15061.6,1016.658,Product 1,25571548.3,ЮВАО,Марьино,8133.264,12250166.1,878825.6,ГБПОУ МАДК им. А.А. Николаева,55.78123395800491,37.69431795962374,0.85,Printed products,Север
SO - 0001965,2015-01-04,Wholesale,7,5815.6,40709.2,4303.544,Product 11,20621809.4,ЮВАО,Некрасовка,30124.807999999997,12250166.1,1242508.3,ГБПОУ МАДК им. А.А. Николаева,55.78123395800491,37.69431795962374,0.35,Household materials,Запад
SO - 0003719,2015-08-01,Distributor,7,1855.9,12991.3,1447.602,Product 2,22913892.8,ВАО,Преображенское,10133.214,12387402.2,773816.5,ГБПОУ МАДК им. А.А. Николаева,55.78123395800491,37.69431795962374,0.28,Household materials,Юг
SO - 0004056,2015-09-11,Wholesale,10,5835.7,58357.0,3267.992,Product 12,3109289.1,ВАО,Косино-Ухтомский,32679.920000000002,12387402.2,749890.8,ГБПОУ МАДК им. А.А. Николаева,55.78123395800491,37.69431795962374,0.79,Printed products,Восток
SO - 0002227,2015-02-01,Distributor,8,1319.9,10559.2,857.935,Product 2,22913892.8,ЮАО,Нагатино-Садовники,6863.48,11968129.6,762768.2,ГБПОУ МАДК им. А.А. Николаева,55.78123395800491,37.69431795962374,0.54,Household materials,Восток
SO - 0007840,2016-12-01,Distributor,9,2345.0,21105.0,1876.0,Product 7,25715986.9,ЮАО,Бирюлёво Западное,16884.0,11968129.6,950153.8,ГБПОУ МАДК им. А.А. Николаева,55.78123395800491,37.69431795962374,0.25,IT technology,Восток
SO - 0005305,2016-02-10,Export,9,971.5,8743.5,446.89,Product 5,17047098.1,ЮАО,Братеево,4022.0099999999998,11968129.6,860943.3,ГБПОУ МАДК им. А.А. Николаева,55.78123395800491,37.69431795962374,1.17,Household materials,Север
SO - 0008018,2016-12-23,Wholesale,11,1943.0,21373.0,1573.83,Product 2,22913892.8,НАО,Московский,17312.129999999997,12542091.8,1083235.9,ГБПОУ МАДК им. А.А. Николаева,55.78123395800491,37.69431795962374,0.23,Household materials,Север
SO - 000399,2014-07-06,Export,12,221.1,2653.2,172.458,Product 2,22913892.8,НАО,Московский,2069.496,12542091.8,1083235.9,ГБПОУ МАДК им. А.А. Николаева,55.78123395800491,37.69431795962374,0.28,Household materials,Север
SO - 0006028,2016-05-04,Export,12,3926.2,47114.4,1845.314,Product 2,22913892.8,НАО,Московский,22143.768,12542091.8,1083235.9,ГБПОУ МАДК им. А.А. Николаева,55.78123395800491,37.69431795962374,1.13,Household materials,Север
SO - 0005250,2016-02-03,Wholesale,7,2211.0,15477.0,1392.93,Product 9,9261644.49999999,НАО,Щербинка,9750.51,12542091.8,1096897.2,ГБПОУ МАДК им. А.А. Николаева,55.78123395800491,37.69431795962374,0.59,Household materials,Запад
SO - 0006926,2016-08-18,Wholesale,11,2331.6,25647.6,1725.384,Product 5,17047098.1,НАО,Щербинка,18979.224000000002,12542091.8,1096897.2,ГБПОУ МАДК им. А.А. Николаева,55.78123395800491,37.69431795962374,0.35,Household materials,Запад
SO - 0005473,2016-02-26,Wholesale,10,241.2,2412.0,166.428,Product 11,20621809.4,НАО,Щербинка,1664.28,12542091.8,1096897.2,ГБПОУ МАДК им. А.А. Николаева,55.78123395800491,37.69431795962374,0.45,Household materials,Восток
SO - 0001501,2014-11-15,Distributor,7,1125.6,7879.2,697.872,Product 1,25571548.3,НАО,Щербинка,4885.103999999999,12542091.8,1096897.2,ГБПОУ МАДК им. А.А. Николаева,55.78123395800491,37.69431795962374,0.61,Printed products,Запад
SO - 0006392,2016-06-16,Export,12,797.3,9567.6,518.245,Product 2,22913892.8,НАО,Марушкинское,6218.9400000000005,12542091.8,1396313.5,ГБПОУ МАДК им. А.А. Николаева,55.78123395800491,37.69431795962374,0.54,Household materials,Север
SO - 0003088,2015-05-17,Distributor,12,6445.4,77344.8,2835.976,Product 1,25571548.3,НАО,"""Мосрентген""",34031.712,12542091.8,866162.6,ГБПОУ МАДК им. А.А. Николаева,55.78123395800491,37.69431795962374,1.27,Printed products,Запад
SO - 000764,2014-08-17,Distributor,11,1065.3,11718.3,553.956,Product 7,25715986.9,НАО,"""Мосрентген""",6093.5160000000005,12542091.8,866162.6,ГБПОУ МАДК им. А.А. Николаева,55.78123395800491,37.69431795962374,0.92,IT technology,Север
SO - 0006794,2016-07-31,Wholesale,11,1172.5,12897.5,492.45,Product 4,2857288.7,НАО,Воскресенское,5416.95,12542091.8,1596536.3,ГБПОУ МАДК им. А.А. Николаева,55.78123395800491,37.69431795962374,1.38,Printed products,Север
SO - 0006043,2016-05-07,Wholesale,7,2499.1,17493.7,1074.613,Product 7,25715986.9,НАО,Воскресенское,7522.291,12542091.8,1596536.3,ГБПОУ МАДК им. А.А. Николаева,55.78123395800491,37.69431795962374,1.33,IT technology,Запад
SO - 000321,2014-06-28,Distributor,12,1192.6,14311.2,703.634,Product 2,22913892.8,НАО,Воскресенское,8443.608,12542091.8,1596536.3,ГБПОУ МАДК им. А.А. Николаева,55.78123395800491,37.69431795962374,0.69,Household materials,Север
